DATE,DATA,OFFER,CONVERSION,REVENUE
22-01-2026,cd12ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
22-01-2026,cd12ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
22-01-2026,cm10aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
22-01-2026,cm10aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
22-01-2026,cm10aa,196 - CPA Email Lymph System Support,0,0
22-01-2026,cc06ah,716 - Grounded Footwear - Limitless - US - $79.99,0,0
22-01-2026,cm10aa,16812 - [HEALTH] Brain Song VSL,0,0
22-01-2026,cc06ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
22-01-2026,cc06ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
22-01-2026,cc06ai,394 - Neuro Sharp,0,0
22-01-2026,cc06ah,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
21-01-2026,cc06ag,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
21-01-2026,dg01aa,196 - CPA Email Lymph System Support,0,0
21-01-2026,dg01ac,196 - CPA Email Lymph System Support,0,0
21-01-2026,dg01ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
21-01-2026,cc06ad,16812 - [HEALTH] Brain Song VSL,0,0
21-01-2026,kg01ar,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
21-01-2026,kg01ar,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,18.93
21-01-2026,cc06aj,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
21-01-2026,ub01ah,227 - ProstaPeak,0,0
21-01-2026,cc06aj,129 - Nerve Fresh Private,0,0
21-01-2026,cc06ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
21-01-2026,cc06ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,39.26
21-01-2026,cd12ae,12 - Jointgen,0,0
20-01-2026,cd12aa,129 - Nerve Fresh Private,0,0
20-01-2026,cc06ak,102 - Plantsulin,0,0
20-01-2026,cg01af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
20-01-2026,cc06ak,89 - NHMD CPA Email Bare Feet,0,0
20-01-2026,dg01ac,305 - NEW: Best Sleep Gadget Listicle,0,0
20-01-2026,ag04ba,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
20-01-2026,cc05ac,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
20-01-2026,kg01am,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
20-01-2026,cc06ag,16812 - [HEALTH] Brain Song VSL,1,43.25
20-01-2026,ua01aa,16812 - [HEALTH] Brain Song VSL,0,0
20-01-2026,kg01ar,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
20-01-2026,cc06ah,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
20-01-2026,ga01ah,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
20-01-2026,ga01ah,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,3,13.5
20-01-2026,ck07ag,16173 - [HEALTH] Lymph Savior VSL,0,0
20-01-2026,kg01an,16173 - [HEALTH] Lymph Savior VSL,0,0
20-01-2026,ck12bo,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
20-01-2026,ck12bl,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
20-01-2026,cd12af,12 - Jointgen,0,0
20-01-2026,ck12bk,443 - GaraHerb,0,0
20-01-2026,ck12bj,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
20-01-2026,ck12bj,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
20-01-2026,cc06af,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
20-01-2026,ck12bo,441 - HEALTH - RFK Method,0,0
20-01-2026,cc06ag,196 - CPA Email Lymph System Support,0,0
19-01-2026,cc05aa,460 - CitrusBurn,0,0
19-01-2026,cc06af,227 - ProstaPeak,0,0
19-01-2026,ck08bb,227 - ProstaPeak,0,0
19-01-2026,cn06ab,304 - Finessa,0,0
19-01-2026,cc05ac,12 - Jointgen,0,0
19-01-2026,cc05ab,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
19-01-2026,cc05ab,16985 - [HEALTH] RFK Method VSL (Approved Only),1,94.5
19-01-2026,cc06ag,196 - CPA Email Lymph System Support,0,0
19-01-2026,cc06ak,196 - CPA Email Lymph System Support,0,0
18-01-2026,dg01ab,16812 - [HEALTH] Brain Song VSL,0,0
18-01-2026,kg01ap,12 - Jointgen,0,0
18-01-2026,cc05ac,196 - CPA Email Lymph System Support,1,160
18-01-2026,cc06ah,129 - Nerve Fresh Private,0,0
18-01-2026,ub01ai,129 - Nerve Fresh Private,0,0
18-01-2026,ck12bn,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
18-01-2026,cc06ad,129 - Nerve Fresh Private,0,0
18-01-2026,cc06ak,196 - CPA Email Lymph System Support,0,0
17-01-2026,cd12ad,129 - Nerve Fresh Private,0,0
17-01-2026,dg01ab,443 - GaraHerb,0,0
17-01-2026,cc05ac,304 - Finessa,0,0
17-01-2026,cc05ab,196 - CPA Email Lymph System Support,0,0
17-01-2026,ck08ax,129 - Nerve Fresh Private,0,0
17-01-2026,ck12bo,129 - Nerve Fresh Private,0,0
17-01-2026,cc06aj,12 - Jointgen,0,0
17-01-2026,ck07aa,12 - Jointgen,0,0
17-01-2026,cc06ad,129 - Nerve Fresh Private,0,0
17-01-2026,ck12bl,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
17-01-2026,ub01ae,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
17-01-2026,cc06ad,12 - Jointgen,0,0
16-01-2026,cc06ad,130 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,0,0
16-01-2026,cc06ak,129 - Nerve Fresh Private,0,0
16-01-2026,cc06ak,129 - Nerve Fresh Private,1,120
16-01-2026,ck12bo,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
16-01-2026,cc06ah,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
16-01-2026,ck12bo,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,6,27
16-01-2026,cc06ae,409 - Medvi CPA,0,0
16-01-2026,ck12bh,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
16-01-2026,dg01aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
16-01-2026,dg01aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
15-01-2026,cc05aa,196 - CPA Email Lymph System Support,0,0
15-01-2026,dg01aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
15-01-2026,cc05ac,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
15-01-2026,kg01ab,146 - GADGETS: Oprahs Favorite Things Listicle - Gadgets,0,0
15-01-2026,ck12bj,409 - Medvi CPA,0,0
15-01-2026,ck08ba,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
15-01-2026,dg01ab,14067 - [BEAUTY] Dark Spot Secret VSL (Approved Only),0,0
15-01-2026,ck12bk,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
15-01-2026,ck12bh,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
15-01-2026,ck12bh,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
14-01-2026,dg01ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
14-01-2026,dg01ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
14-01-2026,ck12bo,146 - GADGETS: Oprahs Favorite Things Listicle - Gadgets,0,0
14-01-2026,cc06af,409 - Medvi CPA,0,0
14-01-2026,kg01ap,9 - Brain Savior,0,0
14-01-2026,cc06aj,445 - TrimX,0,0
14-01-2026,cd12aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
14-01-2026,cd12aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
14-01-2026,dg01aa,129 - Nerve Fresh Private,0,0
14-01-2026,cc06ai,129 - Nerve Fresh Private,0,0
14-01-2026,kg01al,17254 - [SENIOR] Our Senior Discounts - Senior Savings Listicle Revshare,0,0
14-01-2026,ck12bk,196 - CPA Email Lymph System Support,0,0
14-01-2026,kg01ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
14-01-2026,kg01ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,3,13.5
14-01-2026,cc06ai,16812 - [HEALTH] Brain Song VSL,0,0
14-01-2026,cc06ai,16812 - [HEALTH] Brain Song VSL,1,43.25
14-01-2026,ck12bk,196 - CPA Email Lymph System Support,0,0
14-01-2026,cc06ai,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
14-01-2026,ck12bp,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,7,31.5
14-01-2026,dg01aa,16812 - [HEALTH] Brain Song VSL,0,0
14-01-2026,kg01ai,15995 - [HEALTH] Brain Savior VSL,0,0
14-01-2026,cn06ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
14-01-2026,cc06aj,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
14-01-2026,cc06aj,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,4,18
14-01-2026,ck07ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
14-01-2026,ck07ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,4,18
13-01-2026,ga01af,129 - Nerve Fresh Private,0,0
13-01-2026,ck07aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
13-01-2026,ck12bn,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
13-01-2026,dg01ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
13-01-2026,cc06ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
13-01-2026,cc06ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,5,22.5
13-01-2026,dg01ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
13-01-2026,cc06ad,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
13-01-2026,cc06ad,17532 - [HEALTH] GL Defend VSL,0,0
12-01-2026,cc06aj,415 - Memyts,0,0
12-01-2026,cc06aj,235 - Breathe,0,0
12-01-2026,dg01ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
12-01-2026,dg01ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,4,18
12-01-2026,cd12aa,2549 -ServicePlus Home Warranty,0,0
12-01-2026,ag04ba,129 - Nerve Fresh Private,0,0
12-01-2026,cc06ad,17532 - [HEALTH] GL Defend VSL,0,0
12-01-2026,cc05ab,16214 - [HEALTH] Arialief VSL,0,0
12-01-2026,cc06ak,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
12-01-2026,cc06ak,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,4,18
12-01-2026,kg01ah,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
12-01-2026,dg01ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
12-01-2026,ck12bl,15995 - [HEALTH] Brain Savior VSL,0,0
12-01-2026,ck08bd,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
12-01-2026,ck08bd,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,5,22.5
12-01-2026,cc06af,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
11-01-2026,cc06aj,235 - Breathe,0,0
11-01-2026,kg01ai,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
11-01-2026,cc05ab,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
11-01-2026,cc05ab,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),1,94.5
11-01-2026,cd12ad,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
11-01-2026,ck07ap,196 - CPA Email Lymph System Support,0,0
11-01-2026,dg01ae,227 - ProstaPeak,0,0
11-01-2026,cn06ag,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
11-01-2026,dg01aa,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
11-01-2026,ck12bh,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,24.54
11-01-2026,cc06af,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
11-01-2026,cc05ac,129 - Nerve Fresh Private,0,0
10-01-2026,cc05ac,129 - Nerve Fresh Private,0,0
10-01-2026,ub01ah,17532 - [HEALTH] GL Defend VSL,0,0
10-01-2026,cd12aa,16383 - [SURVEY] Costco- Ninja CREAMi Ice Cream Maker Revshare,0,0
10-01-2026,cc06ad,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
10-01-2026,cd12aa,227 - ProstaPeak,0,0
10-01-2026,cc05aa,441 - HEALTH - RFK Method,0,0
10-01-2026,cc06ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
10-01-2026,cc06ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,24.54
10-01-2026,cc06aj,42 - RespiClear,0,0
10-01-2026,cc05ab,120 - PurDentix,0,0
09-01-2026,dg01ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
09-01-2026,cc05ab,120 - PurDentix,0,0
09-01-2026,cd12aa,2549 -ServicePlus Home Warranty,0,0
09-01-2026,cc05ab,2558 - MEDVi GLP-1 - Direct,0,0
09-01-2026,dg01aa,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
09-01-2026,cc06aj,42 - RespiClear,0,0
09-01-2026,cd12ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
09-01-2026,cc05ac,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
09-01-2026,ua01ad,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
09-01-2026,cc05aa,42 - RespiClear,0,0
09-01-2026,ck12be,2558 - MEDVi GLP-1 - Direct,0,0
09-01-2026,cc06af,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
08-01-2026,ck12bf,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
08-01-2026,cc06ae,235 - Breathe,0,0
08-01-2026,ck07ah,2558 - MEDVi GLP-1 - Direct,0,0
08-01-2026,dg01ab,2558 - MEDVi GLP-1 - Direct,0,0
08-01-2026,ck07an,304 - Finessa,0,0
08-01-2026,ck12bl,196 - CPA Email Lymph System Support,0,0
08-01-2026,ck07an,441 - HEALTH - RFK Method,0,0
08-01-2026,cc06aj,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,49.08
08-01-2026,ck12bf,15995 - [HEALTH] Brain Savior VSL,0,0
08-01-2026,ck12bf,15995 - [HEALTH] Brain Savior VSL,1,121.5
08-01-2026,cn06ac,16812 - [HEALTH] Brain Song VSL,0,0
08-01-2026,dg01ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
08-01-2026,cc05ac,16812 - [HEALTH] Brain Song VSL,0,0
08-01-2026,cc05ac,18267 - [SWEEPS] Costco- Christmas Decoration Kit Revshare,0,0
07-01-2026,ub01ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
07-01-2026,ub01ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,39.26
07-01-2026,cc06aj,16812 - [HEALTH] Brain Song VSL,0,0
07-01-2026,ua01aa,16812 - [HEALTH] Brain Song VSL,0,0
07-01-2026,cc06ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
07-01-2026,cc06ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,39.26
07-01-2026,ck08ay,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
07-01-2026,cc05ac,18267 - [SWEEPS] Costco- Christmas Decoration Kit Revshare,0,0
06-01-2026,dg01ab,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
06-01-2026,ck08bb,16812 - [HEALTH] Brain Song VSL,0,0
06-01-2026,ck08as,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
06-01-2026,cc05ac,18267 - [SWEEPS] Costco- Christmas Decoration Kit Revshare,0,0
05-01-2026,ub01ah,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
05-01-2026,cc06ah,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
05-01-2026,dg01ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
05-01-2026,cc06af,436 - Bath and Shower Pros - Email only,0,0
05-01-2026,ck08at,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
05-01-2026,ck08at,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,42.06
05-01-2026,dg01ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,19.63
04-01-2026,kg01ap,16812 - [HEALTH] Brain Song VSL,0,0
04-01-2026,cc06ad,16812 - [HEALTH] Brain Song VSL,0,0
04-01-2026,dg01ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
04-01-2026,cc06ag,2558 - MEDVi GLP-1 - Direct,0,0
04-01-2026,cc06ah,2558 - MEDVi GLP-1 - Direct,0,0
04-01-2026,ck08at,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
04-01-2026,ub01ah,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
04-01-2026,dg01ae,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
04-01-2026,cc06af,227 - ProstaPeak,0,0
04-01-2026,cc06af,196 - CPA Email Lymph System Support,0,0
03-01-2026,dg01ae,321 - CPA Email PUREANCE HydraLift,0,0
03-01-2026,cc06ag,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
03-01-2026,cn06ab,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
03-01-2026,ck07ao,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
03-01-2026,ck07ab,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
03-01-2026,cc06ak,2558 - MEDVi GLP-1 - Direct,0,0
03-01-2026,cc05ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,24.54
03-01-2026,dg01ab,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
03-01-2026,cc06ag,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
02-01-2026,kg01al,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
02-01-2026,cc06ag,2558 - MEDVi GLP-1 - Direct,0,0
02-01-2026,cc05aa,16812 - [HEALTH] Brain Song VSL,0,0
02-01-2026,cc05ab,16812 - [HEALTH] Brain Song VSL,0,0
02-01-2026,cc05aa,16812 - [HEALTH] Brain Song VSL,1,43.25
02-01-2026,cc05ab,16812 - [HEALTH] Brain Song VSL,3,129.75
02-01-2026,ub01ae,16812 - [HEALTH] Brain Song VSL,0,0
02-01-2026,dg01ae,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
02-01-2026,dg01aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
02-01-2026,cc06ad,269 - Presgera VSL,0,0
02-01-2026,dg01ae,321 - CPA Email PUREANCE HydraLift,0,0
02-01-2026,dg01ab,14067 - [BEAUTY] Dark Spot Secret VSL (Approved Only),0,0
02-01-2026,dg01ab,14067 - [BEAUTY] Dark Spot Secret VSL (Approved Only),2,117
02-01-2026,kg01ae,14067 - [BEAUTY] Dark Spot Secret VSL (Approved Only),0,0
02-01-2026,dg01ae,227 - ProstaPeak,0,0
01-01-2026,cc06af,16812 - [HEALTH] Brain Song VSL,0,0
01-01-2026,ck12bp,415 - Memyts,0,0
01-01-2026,kg01af,415 - Memyts,0,0
01-01-2026,cc06ag,304 - Finessa,0,0
01-01-2026,ck07ao,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
01-01-2026,ck07ao,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,24.54
01-01-2026,cc06ag,16812 - [HEALTH] Brain Song VSL,2,86.5
01-01-2026,cc05aa,71 - AMAZON: Amazons Best Holiday Deals Listicle,0,0
01-01-2026,ck12bp,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,24.54
01-01-2026,kg01ar,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,3,73.62
01-01-2026,ck07ah,439 - HEALTH - Hidden Epidemic - [Email],0,0
01-01-2026,cc05ac,227 - ProstaPeak,0,0
01-01-2026,ck07aj,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,1,65.025
31-12-2025,cc06ad,48 - Pineal Guardian,0,0
31-12-2025,cc05ac,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
31-12-2025,cc06ai,18270 - [SWEEPS] AAA- Winter Safety Kit Revshare,0,0
31-12-2025,cc06ag,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
31-12-2025,cc05ac,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
31-12-2025,cc05ac,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),1,63
31-12-2025,cn06ab,304 - Finessa,0,0
31-12-2025,ub01ai,16812 - [HEALTH] Brain Song VSL,0,0
31-12-2025,dg01ac,415 - Memyts,0,0
31-12-2025,dg01aa,16812 - [HEALTH] Brain Song VSL,0,0
31-12-2025,dg01aa,16812 - [HEALTH] Brain Song VSL,1,43.25
31-12-2025,ck07af,441 - HEALTH - RFK Method,0,0
31-12-2025,kg01ae,441 - HEALTH - RFK Method,0,0
31-12-2025,cc05ac,196 - CPA Email Lymph System Support,0,0
30-12-2025,cc05ac,16812 - [HEALTH] Brain Song VSL,0,0
30-12-2025,ck07ab,441 - HEALTH - RFK Method,0,0
30-12-2025,cg01ad,415 - Memyts,0,0
30-12-2025,ag04bp,439 - HEALTH - Hidden Epidemic - [Email],0,0
30-12-2025,cc05ac,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
30-12-2025,ck07ah,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
30-12-2025,ck08aw,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
30-12-2025,cd12ac,425 - Window Nation Email CPL,0,0
30-12-2025,cg01ad,415 - Memyts,0,0
30-12-2025,cc05ab,415 - Memyts,0,0
30-12-2025,ck08ay,415 - Memyts,0,0
30-12-2025,dg01ae,415 - Memyts,0,0
30-12-2025,cc05ab,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
30-12-2025,cc06ae,135 - HepatoBurn,0,0
30-12-2025,ck12bf,135 - HepatoBurn,0,0
30-12-2025,cn06aa,135 - HepatoBurn,0,0
30-12-2025,dg01ac,415 - Memyts,0,0
30-12-2025,cc06ad,2558 - MEDVi GLP-1 - Direct,0,0
30-12-2025,dg01aa,2558 - MEDVi GLP-1 - Direct,0,0
30-12-2025,ck08bb,440 - HEALTH - RFK Jr.s FDA Secret - [Email],0,0
30-12-2025,cc05aa,48 - Pineal Guardian,0,0
30-12-2025,cc05ab,48 - Pineal Guardian,0,0
30-12-2025,ck12bp,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
30-12-2025,ck08ba,227 - ProstaPeak,0,0
30-12-2025,dg01ad,227 - ProstaPeak,0,0
30-12-2025,kg01am,227 - ProstaPeak,0,0
30-12-2025,cg01ad,196 - CPA Email Lymph System Support,0,0
30-12-2025,ck12be,196 - CPA Email Lymph System Support,0,0
30-12-2025,cc06ae,227 - ProstaPeak,0,0
30-12-2025,cc05ac,17846 - [HEALTH] Alzheimers Protocol VSL,0,0
30-12-2025,ag04bj,18270 - [SWEEPS] AAA- Winter Safety Kit Revshare,0,0
30-12-2025,cc06ah,18270 - [SWEEPS] AAA- Winter Safety Kit Revshare,0,0
30-12-2025,cc06aj,405 - VisiUltra,0,0
30-12-2025,cg01ae,405 - VisiUltra,0,0
30-12-2025,ck07ap,17006 - [HEALTH] VisiUltra VSL,0,0
30-12-2025,dg01ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
29-12-2025,ub01ae,390 - GL Defend,0,0
29-12-2025,cc06ah,415 - Memyts,0,0
29-12-2025,kg01aa,415 - Memyts,1,155
29-12-2025,ub01ai,415 - Memyts,0,0
29-12-2025,cc05ac,16812 - [HEALTH] Brain Song VSL,0,0
29-12-2025,cc06ah,17904 - [ECOMMERCE] AMAZON Deals 2025 Listicle Revshare,0,0
29-12-2025,ck07aq,17904 - [ECOMMERCE] AMAZON Deals 2025 Listicle Revshare,0,0
29-12-2025,ck07ac,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
29-12-2025,cc06ad,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
29-12-2025,ck12bo,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
29-12-2025,ub01ab,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
29-12-2025,cc05ab,16812 - [HEALTH] Brain Song VSL,0,0
29-12-2025,cc05ab,16812 - [HEALTH] Brain Song VSL,1,43.25
29-12-2025,cd12af,16812 - [HEALTH] Brain Song VSL,0,0
29-12-2025,ck07ag,16812 - [HEALTH] Brain Song VSL,1,43.25
29-12-2025,cc06aj,435 - CompareCarUSA CPL - [Email],0,0
29-12-2025,dg01ad,227 - ProstaPeak,0,0
29-12-2025,dg01aa,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
29-12-2025,cc06ak,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
29-12-2025,dg01aa,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,1,39.27
